Date,ADBE,AMD,CSCO,INTU,MSFT,QCOM
2007-07-25,41.720001220703125,15.579999923706055,19.823537826538086,26.671554565429688,22.03059196472168,27.932830810546875
2007-07-26,41.189998626708984,14.729999542236328,19.66446876525879,26.130496978759766,21.506906509399414,27.68936538696289
2007-07-27,40.38999938964844,13.869999885559082,19.200525283813477,25.713613510131836,21.083662033081055,27.419580459594727
2007-07-30,40.88999938964844,13.789999961853027,19.5451717376709,25.731355667114258,21.09082794189453,27.985488891601562
2007-07-31,40.290000915527344,13.539999961853027,19.160764694213867,25.403173446655273,20.796714782714844,27.40642547607422
2007-08-01,39.58000183105469,13.40999984741211,19.73075294494629,25.50960922241211,21.019102096557617,27.23533821105957
2007-08-02,39.52000045776367,13.399999618530273,19.969343185424805,25.527353286743164,21.17691421508789,27.663049697875977
2007-08-03,38.75,12.850000381469727,19.52528953552246,24.924209594726562,20.775192260742188,26.827356338500977
2007-08-06,39.380001068115234,12.770000457763672,19.551801681518555,26.840078353881836,21.191268920898438,27.491962432861328
2007-08-07,39.41999816894531,12.630000114440918,19.677730560302734,26.2635440826416,21.198436737060547,26.649694442749023
2007-08-08,40.22999954223633,13.420000076293945,20.99664306640625,25.128202438354492,21.521259307861328,26.419397354125977
2007-08-09,40.75,13.079999923706055,20.811071395874023,23.54051399230957,21.019102096557617,25.149425506591797
2007-08-10,41.060001373291016,13.010000228881836,20.80443572998047,25.03951644897461,20.595844268798828,24.932268142700195
2007-08-13,40.83000183105469,12.84000015258789,20.433290481567383,24.941944122314453,20.538448333740234,25.610036849975586
2007-08-14,40.40999984741211,12.539999961853027,20.05551528930664,24.658109664916992,20.351285934448242,24.85989761352539
2007-08-15,40.18000030517578,11.949999809265137,19.83016586303711,25.021764755249023,20.228900909423828,23.747840881347656
2007-08-16,39.959999084472656,11.640000343322754,19.41924285888672,25.766834259033203,20.0201358795166,24.300579071044922
2007-08-17,40.31999969482422,11.890000343322754,19.876556396484375,25.412038803100586,20.336891174316406,24.70195960998535
2007-08-20,40.7400016784668,12.100000381469727,19.724123001098633,24.8177547454834,20.344085693359375,24.62299919128418
2007-08-21,40.130001068115234,12.170000076293945,19.949464797973633,25.278993606567383,20.207300186157227,24.280838012695312
2007-08-22,40.77000045776367,12.010000228881836,20.05551528930664,25.66927719116211,20.315290451049805,24.524309158325195
2007-08-23,40.599998474121094,12.0600004196167,20.0621395111084,24.844369888305664,20.372880935668945,24.912525177001953
2007-08-24,40.40999984741211,12.130000114440918,20.36701202392578,24.746801376342773,20.740020751953125,25.1560001373291
2007-08-27,40.810001373291016,11.979999542236328,20.612232208251953,24.25896644592285,20.509653091430664,25.38630485534668
2007-08-28,40.869998931884766,11.65999984741211,20.15492057800293,23.620330810546875,20.106515884399414,24.91911506652832
2007-08-29,42.25,12.300000190734863,20.545961380004883,24.05495262145996,20.581647872924805,25.705060958862305
2007-08-30,42.220001220703125,12.420000076293945,20.830957412719727,24.099315643310547,20.480863571166992,25.81073570251465
2007-08-31,42.75,13.0,21.155704498291016,24.223485946655273,20.682432174682617,26.345712661743164
2007-09-04,43.45000076293945,13.170000076293945,21.420814514160156,24.631502151489258,20.740020751953125,26.424951553344727
2007-09-05,43.75,12.899999618530273,21.35453987121582,24.134784698486328,20.50245475769043,25.7116641998291
2007-09-06,43.720001220703125,12.9399995803833,21.10268783569336,24.152523040771484,20.8120174407959,25.63901710510254
2007-09-07,42.959999084472656,12.609999656677246,20.89059829711914,23.655813217163086,20.473663330078125,25.024782180786133
2007-09-10,43.220001220703125,12.9399995803833,21.036413192749023,23.70903778076172,20.50245475769043,24.28507423400879
2007-09-11,43.7400016784668,12.970000267028809,21.314773559570312,24.23236083984375,20.8264102935791,25.104042053222656
2007-09-12,43.779998779296875,12.829999923706055,21.06291961669922,24.879846572875977,20.8264102935791,25.01158332824707
2007-09-13,43.310001373291016,12.729999542236328,20.88397216796875,25.28786849975586,20.991973876953125,25.870174407958984
2007-09-14,43.40999984741211,12.6899995803833,20.9171085357666,25.243513107299805,20.905601501464844,26.041894912719727
2007-09-17,43.060001373291016,12.84000015258789,20.87734603881836,25.172557830810547,20.682432174682617,25.757905960083008
2007-09-18,43.709999084472656,13.300000190734863,21.235246658325195,26.07727813720703,20.8264102935791,26.286266326904297
2007-09-19,43.83000183105469,13.100000381469727,21.26837730407715,26.39659309387207,20.63923454284668,26.444774627685547
2007-09-20,42.79999923706055,13.350000381469727,21.34791374206543,26.511899948120117,20.459264755249023,26.775007247924805
2007-09-21,41.95000076293945,13.239999771118164,21.407562255859375,26.3433780670166,20.624839782714844,26.966535568237305
2007-09-24,41.5,13.479999542236328,21.129196166992188,26.006315231323242,20.934389114379883,27.501516342163086
2007-09-25,42.7400016784668,13.8100004196167,21.50035285949707,26.068405151367188,21.279935836791992,27.442073822021484
2007-09-26,43.40999984741211,13.75,21.864877700805664,26.068405151367188,21.23674201965332,27.897781372070312
2007-09-27,43.45000076293945,13.279999732971191,22.023935317993164,26.165973663330078,21.229543685913086,27.89118003845215
2007-09-28,43.65999984741211,13.199999809265137,21.957664489746094,26.875560760498047,21.20795249938965,27.910985946655273
2007-10-01,44.0,13.229999542236328,21.864877700805664,27.629501342773438,21.431121826171875,27.79872703552246
2007-10-02,44.22999954223633,13.199999809265137,21.878131866455078,27.531923294067383,21.380727767944336,27.726055145263672
2007-10-03,43.97999954223633,13.229999542236328,21.506977081298828,27.620624542236328,21.200748443603516,27.9176025390625
2007-10-04,44.25,13.350000381469727,21.308155059814453,27.68271827697754,21.38791847229004,28.254440307617188
2007-10-05,44.63999938964844,13.630000114440918,21.639535903930664,28.152807235717773,21.48151206970215,28.637493133544922
2007-10-08,44.9900016784668,13.630000114440918,21.679304122924805,28.32134246826172,21.48151206970215,28.247821807861328
2007-10-09,44.970001220703125,13.789999961853027,21.924524307250977,28.587440490722656,21.668682098388672,28.168567657470703
2007-10-10,45.58000183105469,14.020000457763672,22.050453186035156,28.844661712646484,21.762266159057617,27.93740463256836
2007-10-11,45.4900016784668,13.800000190734863,21.73895263671875,28.720489501953125,21.53190040588379,27.38922691345215
2007-10-12,46.119998931884766,13.9399995803833,21.8184814453125,29.004322052001953,21.719079971313477,27.84494400024414
2007-10-15,45.709999084472656,13.979999542236328,21.732318878173828,28.24151611328125,21.62548828125,27.270341873168945
2007-10-16,45.66999816894531,13.960000038146973,21.40093421936035,28.276992797851562,21.827054977416992,26.973140716552734
2007-10-17,45.970001220703125,14.109999656677246,21.51360511779785,28.445512771606445,22.374177932739258,27.349605560302734
2007-10-18,47.11000061035156,14.550000190734863,21.659420013427734,28.995450973510742,22.4317684173584,27.329792022705078
2007-10-19,46.27000045776367,13.800000190734863,20.87734603881836,27.806888580322266,21.719079971313477,26.623090744018555
2007-10-22,47.119998931884766,13.75,20.79118537902832,28.05524253845215,21.963825225830078,26.99295997619629
2007-10-23,47.75,13.729999542236328,20.903858184814453,27.88671875,22.244590759277344,27.164676666259766
2007-10-24,48.0,13.119999885559082,20.718276977539062,27.833498001098633,22.496549606323242,27.19769859313965
2007-10-25,47.20000076293945,12.75,20.665266036987305,27.824630737304688,23.029268264770508,26.94011688232422
2007-10-26,47.0,12.890000343322754,21.1424560546875,27.789146423339844,25.21773910522461,27.296775817871094
2007-10-29,47.0,12.880000114440918,21.480464935302734,27.735939025878906,24.886598587036133,27.49490737915039
2007-10-30,47.54999923706055,13.0,21.613021850585938,27.638364791870117,25.606477737426758,27.59398078918457
2007-10-31,47.900001525878906,13.079999923706055,21.91126823425293,28.534221649169922,26.499135971069336,28.221418380737305
2007-11-01,46.91999816894531,12.800000190734863,21.328027725219727,28.232643127441406,26.67911720275879,27.270341873168945
2007-11-02,47.880001068115234,13.170000076293945,21.546743392944336,28.862409591674805,26.67911720275879,27.303367614746094
2007-11-05,47.70000076293945,13.420000076293945,21.924524307250977,28.702743530273438,26.441547393798828,26.97974395751953
2007-11-06,47.630001068115234,13.430000305175781,22.58730125427246,28.52535057067871,26.211181640625,27.448665618896484
2007-11-07,46.16999816894531,13.010000228881836,21.705814361572266,27.46984100341797,25.57047462463379,27.204307556152344
2007-11-08,45.029998779296875,12.510000228881836,19.637962341308594,26.981996536254883,25.008974075317383,26.259845733642578
2007-11-09,43.2400016784668,12.369999885559082,18.942052841186523,26.369979858398438,24.28187370300293,25.163494110107422
2007-11-12,42.189998626708984,11.949999809265137,19.29332160949707,27.132787704467773,24.029922485351562,24.628507614135742
2007-11-13,40.86000061035156,12.399999618530273,19.975975036621094,27.088436126708984,24.8894100189209,25.86356544494629
2007-11-14,41.02000045776367,12.279999732971191,19.69098472595215,26.086149215698242,24.506624221801758,26.444774627685547
2007-11-15,40.81999969482422,12.699999809265137,19.41924285888672,25.953100204467773,24.38382911682129,26.95332908630371
2007-11-16,42.189998626708984,12.640000343322754,19.84341812133789,26.84895133972168,24.62217903137207,27.31658935546875
2007-11-19,42.470001220703125,12.069999694824219,19.505407333374023,26.37885284423828,24.528284072875977,27.574153900146484
2007-11-20,42.29999923706055,11.279999732971191,19.246929168701172,26.006315231323242,24.976089477539062,27.303367614746094
2007-11-21,41.84000015258789,10.829999923706055,18.72333335876465,25.731355667114258,24.72330665588379,26.72217559814453
2007-11-23,41.90999984741211,10.779999732971191,19.01495361328125,25.87327003479004,24.63662338256836,26.768402099609375
2007-11-26,40.900001525878906,10.270000457763672,18.22625732421875,25.190292358398438,23.813241958618164,25.876789093017578
2007-11-27,41.06999969482422,10.149999618530273,18.219627380371094,25.891016006469727,23.878236770629883,26.299482345581055
2007-11-28,42.029998779296875,10.350000381469727,18.590776443481445,26.618335723876953,24.340496063232422,27.402442932128906
2007-11-29,42.75,10.140000343322754,18.657054901123047,26.476423263549805,24.261049270629883,27.356210708618164
2007-11-30,42.13999938964844,9.760000228881836,18.57089614868164,26.006315231323242,24.268264770507812,26.933509826660156
2007-12-03,42.689998626708984,9.65999984741211,18.272653579711914,25.926485061645508,23.777124404907227,26.39194107055664
2007-12-04,43.31999969482422,9.25,17.868350982666016,25.83778953552246,23.668781280517578,25.99567413330078
2007-12-05,43.900001525878906,8.90999984741211,18.212997436523438,26.334503173828125,24.665525436401367,26.757905960083008
2007-12-06,44.540000915527344,9.069999694824219,18.418460845947266,26.38771629333496,24.954416275024414,26.784414291381836
2007-12-07,44.369998931884766,9.050000190734863,18.193117141723633,26.35224151611328,24.939977645874023,26.59219741821289
2007-12-10,44.619998931884766,9.180000305175781,18.33230209350586,26.72477912902832,25.106096267700195,26.89046859741211
2007-12-11,43.27000045776367,9.069999694824219,18.57089614868164,26.290157318115234,24.62940788269043,26.63197135925293
2007-12-12,43.540000915527344,8.970000267028809,19.087860107421875,26.476423263549805,24.896642684936523,27.182106018066406
2007-12-13,43.900001525878906,8.84000015258789,19.260177612304688,26.84895133972168,25.43834686279297,26.41986656188965
2007-12-14,42.11000061035156,8.430000305175781,18.98844337463379,26.41433334350586,25.503355026245117,26.10170555114746
2007-12-17,40.900001525878906,7.949999809265137,18.524499893188477,26.050670623779297,24.838855743408203,25.92938232421875
2007-12-18,42.029998779296875,7.679999828338623,18.657054901123047,26.405458450317383,25.09165382385254,25.664264678955078
2007-12-19,41.869998931884766,7.980000019073486,18.683574676513672,26.68929672241211,25.127779006958008,25.372615814208984
2007-12-20,42.16999816894531,7.96999979019165,18.743221282958984,26.99087142944336,25.655027389526367,25.92938232421875
2007-12-21,42.18000030517578,7.789999961853027,18.95530128479004,28.108470916748047,26.045047760009766,26.48615264892578
2007-12-24,42.84000015258789,7.769999980926514,19.034833908081055,28.117338180541992,26.42062759399414,26.718128204345703
2007-12-26,43.119998931884766,7.769999980926514,18.80949592590332,28.472124099731445,26.442298889160156,26.698246002197266
2007-12-27,42.34000015258789,7.53000020980835,18.418460845947266,28.028640747070312,25.980045318603516,26.30055046081543
2007-12-28,42.93000030517578,7.320000171661377,18.26601791381836,28.22376823425293,26.08839225769043,26.227651596069336
2007-12-31,42.72999954223633,7.5,17.941265106201172,28.037511825561523,25.712804794311523,26.08182716369629
2008-01-02,41.709999084472656,7.139999866485596,17.589994430541992,27.611753463745117,25.43834686279297,25.445518493652344
2008-01-03,41.790000915527344,6.769999980926514,17.729177474975586,27.46984100341797,25.54668617248535,25.12073516845703
2008-01-04,40.36000061035156,6.25,17.31163215637207,26.72477912902832,24.831632614135742,24.544097900390625
2008-01-07,40.2400016784668,6.079999923706055,17.318256378173828,27.833498001098633,24.99776268005371,24.15966796875
2008-01-08,39.220001220703125,6.0,16.85430908203125,27.097305297851562,24.15993309020996,23.854766845703125
